,budget,popularity,runtime,revenue,homepage_bool,belongs_to_collection_bool,en_film,procoun_num,usa_production,lang_num,released,has_tagline,cast_size,crew_size,year,month,genre_name,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,None,Romance,Science Fiction,TV Movie,Thriller,War,Western
2467,18000000.0,7.471655,103.0,41382841,0,0,1,2.0,1,1.0,1,1,17.0,8.0,1986,10,"['Comedy', 'Drama', 'Fantasy', 'Romance']",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2468,25000000.0,6.497591,115.0,14048372,0,1,1,3.0,1,1.0,1,1,23.0,63.0,1996,5,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2469,85000000.0,10.175503,108.0,78382433,1,0,1,4.0,1,2.0,1,1,21.0,151.0,2002,2,"['Action', 'Thriller', 'Drama']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2470,2500000.0,3.084426,110.0,15014674,0,1,1,2.0,1,1.0,1,1,22.0,16.0,1979,8,"['Comedy', 'Drama', 'War']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2471,28000000.0,7.058599,98.0,14010832,1,0,1,3.0,1,1.0,1,1,21.0,24.0,2001,8,"['Action', 'Horror', 'Science Fiction']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2472,175000000.0,12.319595,93.0,331926147,1,0,1,2.0,1,1.0,1,1,19.0,11.0,2015,11,"['Adventure', 'Animation', 'Family']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,500000.0,8.398158,93.0,150277,0,0,1,2.0,1,1.0,1,1,17.0,12.0,2002,1,"['Drama', 'Horror', 'Thriller', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2474,,1.832762,116.0,79,0,1,0,3.0,0,1.0,1,0,7.0,3.0,2013,6,"['Drama', 'Romance', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2475,132000000.0,22.201607,92.0,373552094,0,1,1,1.0,1,1.0,1,1,16.0,4.0,2014,11,"['Family', 'Animation', 'Adventure', 'Comedy']",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,30000000.0,8.205448,90.0,212385533,0,1,1,3.0,1,1.0,1,1,15.0,11.0,1995,11,"['Crime', 'Comedy', 'Adventure']",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,,3.444266,117.0,19131000,0,0,1,1.0,1,1.0,1,1,9.0,19.0,1989,12,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2478,24000000.0,6.253084,93.0,68729358,1,0,1,3.0,1,1.0,1,1,35.0,41.0,2009,10,"['Comedy', 'War']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2479,70000000.0,9.353499,115.0,56702901,0,0,0,3.0,1,1.0,1,1,19.0,15.0,1998,3,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,6400000.0,7.950488,144.0,18800000,0,0,0,3.0,0,1.0,1,1,7.0,9.0,2012,7,"['Romance', 'Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2481,30000000.0,9.591425,133.0,51148651,1,0,1,3.0,1,1.0,1,1,42.0,18.0,2010,11,"['Romance', 'Drama', 'Thriller', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2482,43000000.0,13.802674,97.0,56681566,1,0,1,8.0,1,2.0,1,1,20.0,111.0,2005,1,"['Action', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2483,,6.114898,105.0,48911,0,0,1,4.0,1,1.0,1,1,5.0,22.0,2014,6,"['Crime', 'Documentary']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,,3.606688,113.0,30399676,0,1,0,1.0,0,2.0,1,0,16.0,13.0,1992,9,"['Action', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,125000000.0,14.924487,139.0,362637473,1,0,1,4.0,1,1.0,1,1,18.0,75.0,2014,3,"['Drama', 'Adventure']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,120000000.0,7.134168,135.0,93945766,1,0,1,6.0,1,1.0,1,1,26.0,26.0,2008,5,"['Action', 'Family', 'Science Fiction']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2487,1202007.0,6.360746,103.0,2948386,0,0,1,2.0,1,1.0,1,1,58.0,18.0,1945,12,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,23600000.0,11.063029,88.0,102391382,1,0,1,3.0,1,1.0,1,1,16.0,9.0,2009,10,"['Comedy', 'Horror']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2489,22000000.0,28.176992,91.0,40120144,0,1,1,1.0,1,1.0,1,0,15.0,7.0,2017,5,"['Comedy', 'Family']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,6400000.0,7.506958,86.0,6,0,0,1,1.0,1,1.0,1,1,7.0,3.0,1995,10,"['Thriller', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2491,135000.0,0.588872,94.0,10474,1,0,1,3.0,1,1.0,1,1,12.0,12.0,2010,9,"['Comedy', 'Drama', 'Family']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,1200000.0,1.472463,114.0,2861020,1,0,1,2.0,1,2.0,1,1,14.0,6.0,2013,4,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,500000.0,5.85469,88.0,8679814,0,0,1,2.0,1,1.0,1,1,15.0,16.0,2003,1,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,,0.31754,94.0,99303,1,0,1,1.0,1,1.0,1,0,15.0,2.0,2011,4,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,2500000.0,6.357321,128.0,3200000,1,0,0,3.0,0,3.0,1,1,10.0,13.0,1987,1,"['Drama', 'Fantasy', 'Romance']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2496,,11.19785,105.0,605562,0,0,1,2.0,1,1.0,1,1,12.0,54.0,2002,10,"['Thriller', 'Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2497,35000000.0,12.201954,127.0,41954997,0,0,1,4.0,1,3.0,1,1,13.0,13.0,1997,2,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2498,3500000.0,0.884241,107.85657104736492,2294357,0,1,0,2.84634317862166,0,1.0,1,0,13.0,8.0,2010,4,"['Action', 'Science Fiction']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2499,30000000.0,12.199047,133.0,160638883,0,0,1,3.0,1,2.0,1,1,25.0,17.0,1994,12,"['Adventure', 'Drama', 'Romance', 'War']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2500,25000000.0,5.282976,107.0,19829957,0,0,1,2.0,1,1.0,1,1,14.0,10.0,2010,10,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2501,,3.724207,94.0,8887603,0,0,1,2.0,0,1.0,1,1,12.0,2.0,2012,12,"['Comedy', 'Drama', 'History']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2502,3500000.0,14.56965,91.0,28215918,1,1,1,1.0,1,1.0,1,1,18.0,5.0,1995,4,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,,11.457485,95.0,49364621,0,1,1,1.0,1,1.0,1,1,20.0,6.0,1985,7,"['Adventure', 'Comedy', 'Romance']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2504,,5.072902,98.0,3960327,0,0,1,2.0,0,1.0,1,1,12.0,4.0,1989,4,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2505,,1.218959,101.0,8910819,0,1,1,1.0,0,1.0,1,0,7.0,2.0,2010,2,"['War', 'Fantasy', 'Action', 'Drama']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2506,12500000.0,6.82647,101.0,75993061,1,0,1,5.0,1,1.0,1,1,54.0,69.0,2011,9,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,2000000.0,7.659357,120.0,5967038,1,0,1,1.0,1,3.0,1,1,16.0,10.0,2005,9,"['Crime', 'Drama', 'Thriller', 'Action']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2508,4317946.0,12.452985,106.0,14624826,1,0,0,6.0,0,9.0,1,1,6.0,2.0,2011,2,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,8000000.0,6.712894,98.0,3453043,1,0,1,7.0,0,1.0,1,1,14.0,11.0,2010,6,"['Action', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,1800000.0,0.474578,93.0,532269,0,0,0,2.84634317862166,0,1.0,1,0,9.0,4.0,2013,1,"['Action', 'Comedy', 'Crime']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,,10.854598,140.0,25966555,1,0,1,2.0,0,2.0,1,0,13.0,10.0,1992,3,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2512,25000000.0,13.018491,89.0,50671850,0,1,1,2.0,1,1.0,1,1,19.0,17.0,1998,10,"['Horror', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2513,18000000.0,7.536295,108.0,12000000,0,0,1,1.0,1,1.0,1,1,17.0,8.0,1981,7,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2514,55000000.0,17.618057,132.0,192330738,0,0,1,6.0,1,1.0,1,1,38.0,82.0,2014,9,"['Thriller', 'Action', 'Crime']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2515,6600000.0,8.151346,124.0,1851517,0,0,1,3.0,0,3.0,1,0,12.0,19.0,2014,8,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,32745300.0,17.958512,117.0,12173470,0,0,1,8.0,0,1.0,1,1,50.0,60.0,2017,4,"['Romance', 'War', 'Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2517,97250400.0,9.671944,116.0,132900000,1,1,0,12.0,0,2.0,1,0,26.0,23.0,2008,1,"['Fantasy', 'Adventure', 'Comedy', 'Family']",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2518,90000000.0,13.116461,113.0,201596308,1,0,1,4.0,1,2.0,1,1,,,2008,6,"['Comedy', 'Action']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,950000.0,0.820911,76.0,1500000,0,0,1,2.0,1,3.0,1,1,9.0,4.0,1973,8,"['Animation', 'Comedy', 'Drama']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,23000000.0,5.810716,134.0,90614445,0,1,1,2.0,1,1.0,1,1,36.0,27.0,1976,9,"['Adventure', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,31000000.0,5.443097,122.0,74134790,0,0,1,3.0,1,1.0,1,1,7.0,10.0,1989,12,"['Fantasy', 'Drama', 'Romance']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2522,3600000.0,13.520764,84.0,5923044,0,1,1,2.0,1,1.0,1,1,9.0,21.0,1987,3,"['Horror', 'Comedy', 'Fantasy']",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2523,6000000.0,3.554491,96.0,3661757,0,0,1,3.0,0,1.0,1,1,8.0,23.0,1983,12,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2524,,1.824275,99.0,396003,0,1,0,1.0,0,1.0,1,1,9.0,11.0,1991,11,"['Drama', 'Adventure', 'Comedy']",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,47000000.0,10.642824,99.0,30002758,0,0,1,2.0,1,1.0,1,1,13.0,55.0,2002,11,"['Drama', 'Science Fiction', 'Mystery', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2526,10000000.0,6.435926,91.0,33697647,0,0,1,2.0,1,1.0,1,1,16.0,11.0,1983,3,"['Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,4000000.0,6.430591,164.0,44349000,0,0,1,2.0,1,2.0,1,1,81.0,28.0,2014,6,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,6000000.0,3.189566,131.0,7500000,0,0,1,2.0,1,1.0,1,1,15.0,14.0,1972,1,"['Action', 'Adventure', 'Drama', 'Western']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2529,25000000.0,3.240624,128.0,3052000,0,0,1,3.0,0,2.0,1,0,21.0,15.0,1970,10,"['History', 'Action', 'Drama']",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2530,70000000.0,13.842333,110.0,86658558,1,0,1,5.0,1,2.0,1,1,19.0,22.0,2007,8,"['Thriller', 'Action', 'Drama']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2531,15000000.0,6.259433,133.0,11300653,1,0,1,1.0,1,5.0,1,1,47.0,14.0,1994,12,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,250000000.0,23.253089,169.0,1021103568,1,1,1,4.0,1,1.0,1,1,30.0,50.0,2012,11,"['Adventure', 'Fantasy', 'Action']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2533,8000000.0,0.860734,124.0,2019009,1,0,0,2.84634317862166,0,2.0,1,0,8.0,1.0,2005,10,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,75000000.0,6.353996,89.0,54249294,0,0,1,1.0,1,1.0,1,1,9.0,8.0,2001,10,"['Mystery', 'Thriller', 'Crime']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2535,80000000.0,10.364794,140.0,214104620,1,0,1,7.0,1,1.0,1,1,49.0,108.0,2009,7,"['History', 'Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2536,,5.47591,123.0,14200000,0,0,1,3.0,1,1.0,1,1,15.0,11.0,1975,5,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2537,21500000.0,31.314013,98.0,4811525,0,0,1,5.0,0,2.0,1,0,10.0,5.0,2016,8,"['Thriller', 'Action']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2538,6900000.0,4.0315,162.0,15000000,0,0,0,1.0,0,2.0,1,0,11.0,12.0,2000,6,"['Romance', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2539,,5.25696,98.0,188126,0,0,1,2.0,1,1.0,1,1,13.0,3.0,2008,7,"['Horror', 'Comedy', 'Music', 'Science Fiction']",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2540,103000.0,5.194433,104.0,3623330,0,0,0,2.0,0,1.0,1,0,9.0,6.0,2012,9,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,35000000.0,11.418802,134.0,88058786,1,0,1,1.0,1,1.0,1,1,26.0,32.0,2012,12,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,3500000.0,5.899155,106.0,34705850,1,0,1,8.0,1,1.0,1,1,16.0,14.0,2010,7,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,,2.793619,96.0,12706478,0,0,1,2.0,1,1.0,1,1,20.0,10.0,1988,3,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2544,50000000.0,14.327717,98.0,42792561,0,0,1,2.0,1,1.0,1,1,17.0,58.0,2003,4,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2545,45000000.0,14.547939,133.0,50548152,1,0,1,6.0,1,3.0,1,1,17.0,103.0,2016,12,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2546,18000000.0,6.197298,105.0,87000000,0,1,1,1.0,1,2.0,1,1,18.0,12.0,1984,5,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2547,150000000.0,11.379355,101.0,585349010,1,0,1,6.0,1,1.0,1,1,13.0,23.0,2007,12,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2548,,10.226181,124.0,39768000,0,1,1,1.0,1,2.0,1,1,19.0,13.0,1973,12,"['Action', 'Crime', 'Thriller']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2549,,7.103951,105.0,1524966,0,0,1,4.0,1,1.0,1,1,7.0,16.0,2004,5,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,,7.92736,139.0,31911598,0,0,1,3.0,1,1.0,1,1,63.0,46.0,2014,8,"['Drama', 'Music']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2551,30000000.0,6.418936,106.0,23619609,0,0,1,1.0,1,2.0,1,1,19.0,49.0,2001,9,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2552,80000000.0,11.054251,88.0,250200000,1,0,1,3.0,1,1.0,1,1,28.0,116.0,1996,11,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2553,13000000.0,1.386549,89.0,3721911,0,0,1,4.0,1,1.0,1,1,12.0,14.0,1992,8,"['Comedy', 'Thriller', 'Mystery']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2554,,4.72304,106.0,152961,0,0,0,1.0,0,1.0,1,0,28.0,17.0,1947,10,"['Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,,0.884526,96.0,3020784,0,0,1,1.0,1,1.0,1,0,9.0,3.0,2002,5,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2556,,1e-06,87.0,148426,0,0,1,2.84634317862166,1,1.0,1,1,1.0,1.0,1988,9,"['Documentary', 'Drama', 'Music', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2557,4500000.0,12.449574,108.0,7011317,0,0,1,2.0,1,1.0,1,1,14.0,15.0,1996,9,"['Crime', 'Drama', 'Romance', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2558,30000000.0,18.502877,79.0,48428063,0,0,1,5.0,1,1.0,1,1,10.0,57.0,2009,8,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2559,4200000.0,7.42908,132.0,38862717,1,1,0,3.0,0,1.0,1,1,24.0,15.0,2006,1,"['Fantasy', 'Horror']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2560,,1.685918,97.0,12065892,0,0,1,2.0,1,1.0,1,1,12.0,3.0,1989,4,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2561,25000000.0,6.753969,95.0,17000000,0,0,1,3.0,1,1.0,1,0,25.0,15.0,2002,10,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2562,200000000.0,14.477677,97.0,1028570889,1,1,1,3.0,1,1.0,1,1,31.0,39.0,2016,6,"['Adventure', 'Animation', 'Comedy', 'Family']",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,7400000.0,2.37252,193.0,17000000,0,0,0,2.0,0,2.0,1,1,11.0,25.0,2006,8,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2564,35000000.0,7.219935,96.0,18317151,1,0,1,2.0,1,1.0,1,1,39.0,13.0,2007,12,"['Comedy', 'Music']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2565,25000000.0,13.06943,136.0,21567853,0,0,1,2.0,1,1.0,1,1,29.0,14.0,1998,5,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,6000000.0,5.598338,99.0,2899975,1,0,1,2.0,1,1.0,1,0,15.0,7.0,2008,7,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,11000000.0,1.812728,128.0,41000000,0,0,0,1.0,0,1.0,1,0,10.0,6.0,2015,5,"['Drama', 'Action']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,,5.577636,118.0,14056528,0,1,1,2.0,1,1.0,1,1,15.0,3.0,1982,8,"['Action', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2569,12000000.0,11.516965,102.0,7242035,0,0,1,2.0,1,1.0,1,1,6.0,14.0,1988,3,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2570,165000000.0,14.27536,100.0,305875730,0,0,1,3.0,1,1.0,1,1,10.0,147.0,2004,11,"['Adventure', 'Animation', 'Family', 'Fantasy']",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2571,,5.7396,88.0,126150,0,0,1,2.0,1,2.0,1,1,15.0,11.0,2014,4,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,37000000.0,4.209701,127.0,278300000,0,0,0,1.0,0,2.0,1,0,14.0,8.0,2015,12,"['Action', 'Adventure', 'Fantasy']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2573,1200000.0,6.486126,96.0,8690429,0,1,0,2.0,0,1.0,1,1,9.0,5.0,1998,1,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2574,2200000.0,6.632663,118.0,3251794,0,0,1,1.0,1,1.0,1,1,15.0,13.0,1971,12,"['Crime', 'Drama', 'Thriller', 'Mystery']",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2575,250000.0,4.297654,62.0,1000000,1,0,1,2.84634317862166,1,1.0,1,1,1.0,7.0,2011,12,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,1500000.0,2.627643,90.0,187716,1,0,1,2.0,0,2.0,1,1,1.0,21.0,2010,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,,0.209191,11.0,97,0,0,1,2.84634317862166,1,1.0,1,0,4.0,5.0,1928,6,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,1500000.0,7.248676,80.0,2200000,0,0,1,3.0,1,1.0,1,0,9.0,30.0,1948,8,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2579,20000000.0,9.704289,89.0,67192859,1,1,1,4.0,1,3.0,1,1,17.0,47.0,2005,2,"['Thriller', 'Horror', 'Drama', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2580,2000000.0,6.640704,95.0,45431,0,0,1,3.0,1,1.0,1,1,38.0,37.0,2015,4,"['Fantasy', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2581,15000000.0,13.310556,108.0,32556119,1,0,1,3.0,1,1.0,1,1,38.0,16.0,2014,8,"['Crime', 'Action', 'Thriller']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2582,,2.939129,90.0,8,0,0,0,1.0,0,2.0,1,0,10.0,14.0,2003,2,"['Action', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,,7.538821,88.0,9109322,1,0,1,2.0,1,1.0,1,1,8.0,4.0,2004,8,"['Comedy', 'Family']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,3000000.0,8.480501,107.0,47000000,0,1,1,1.0,1,2.0,1,1,30.0,9.0,1974,10,"['Action', 'Adventure', 'Drama', 'Thriller']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2585,,5.24456,83.0,1406224,1,0,1,3.0,1,1.0,1,1,18.0,16.0,2011,6,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2586,,6.872888,102.0,12368234,0,1,1,2.0,1,2.0,1,1,28.0,24.0,1964,6,"['Comedy', 'Crime']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,30000000.0,5.025475,125.0,41480851,0,0,1,1.0,1,1.0,1,1,16.0,12.0,2006,9,"['Action', 'Adventure', 'Crime', 'Drama']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
